run,baseline_elim,baseline_notelim,pressure_elim,pressure_notelim
2222,8571443,25070170,10746892,22896644
2223,8571862,25070007,10745129,22898592
2224,8571684,25069889,10745033,22898140
2225,8571329,25070040,10747849,22895713
2226,8571895,25069992,10790924,22852533
2227,8571486,25069943,10717686,22926099
2228,8571674,25069997,10807495,22836463
2229,8571309,25070087,10741661,22901861
2230,8571329,25070132,10757833,22886298
2231,8571186,25070155,10814041,22829152
2232,8571515,25070030,10739666,22903857
2233,8571293,25070010,10786002,22857642
2234,8571564,25070035,10704757,22939205
2235,8571794,25069820,10725930,22917210
2236,8571132,25070115,10771354,22871800
2237,8571444,25070042,10743125,22900037
2238,8571563,25070025,10747731,22895853
2239,8571726,25070123,10732948,22910988
2240,8571378,25069936,10732036,22911419
2241,8571750,25069999,10780304,22863091
2242,8571964,25069931,10729898,22913265
2243,8571874,25070026,10742547,22900848
2244,8571566,25070186,10702112,22941390
2245,8571181,25070002,10905772,22735204
2246,8571607,25069960,10791831,22851092
2247,8571448,25070000,10745554,22897531
2248,8571805,25070104,10744193,22899786
2249,8571731,25070111,10733302,22910154
2250,8571406,25070035,10752022,22891724
2251,8570836,25070124,10766209,22877183
2252,8571832,25069917,10737928,22905100
2253,8571642,25070070,10739119,22904603
2254,8571574,25069874,10746536,22897237
2255,8571792,25070138,10740111,22903252
2256,8571332,25070111,10798510,22844581
2257,8571429,25070080,10738145,22905145
2258,8571386,25070214,10765623,22877951
2259,8571698,25070107,10775397,22868471
2260,8571607,25070059,10761725,22881615
2261,8571407,25070060,10799449,22843813
2262,8571296,25070129,10758442,22884889
2263,8571595,25070062,10817499,22825911
2264,8571447,25069977,10749370,22894008
2265,8571496,25070165,10728442,22914664
2266,8571727,25069962,10797427,22845779
2267,8571608,25070131,10753817,22889815
2268,8571259,25070051,10751444,22891931
2269,8571477,25070073,10743598,22899636
2270,8571557,25070064,10743512,22900296
2271,8571599,25069908,10808310,22834739
2272,8571250,25069940,10744124,22898867
2273,8571334,25070049,10749762,22893569
2274,8571542,25070132,10763712,22879274
2275,8571248,25070142,10760792,22882346
2276,8571336,25070170,10798787,22844365
2277,8571233,25070165,10736095,22906980
2278,8571617,25070098,10740171,22902831
2279,8571381,25070099,10771874,22871593
2280,8571368,25070186,10734237,22908573
2281,8571272,25070142,10811430,22831367
2282,8575650,25065720,10731733,22911303
2283,8571606,25070056,10796581,22846712
2284,8571313,25070063,10756198,22886661
2285,8571450,25070089,10767637,22875724
2286,8571477,25069968,10795445,22847470
2287,8571243,25070200,10796942,22846451
2288,8571601,25069940,10784371,22859135
2289,8571602,25069932,10751731,22891826
2290,8571370,25070041,10717162,22925755
2291,8571396,25070228,10740833,22902431
2292,8571423,25070103,10781860,22861648
2293,8571356,25070091,10787416,22855962
2294,8571500,25070102,10756122,22887209
2295,8571991,25070094,10798857,22844920
2296,8571329,25070148,10774399,22869512
2297,8571564,25070067,10727152,22916233
2298,8571503,25070147,10789885,22852843
2299,8571358,25070011,10748813,22894494
2300,8571766,25069978,10753742,22889621
2301,8571626,25070086,10798851,22844844
2302,8571557,25070036,10757245,22885723
2303,8571314,25070076,10784425,22858528
2304,8571475,25070193,10775608,22867939
2305,8571620,25069939,10754386,22888884
2306,8571362,25070159,10734581,22908309
2307,8571872,25070009,10758736,22884079
2308,8571751,25070015,10792830,22850246
2309,8571496,25070116,10790582,22852999
2310,8571237,25070091,10758217,22885575
2311,8571520,25070285,10777735,22866268
2312,8571963,25069838,10790816,22852287
2313,8571392,25070067,10793696,22849517
2314,8571346,25070158,10770527,22872564
2315,8571919,25070033,10773704,22869869
2316,8571697,25070246,10773583,22869403
2317,8571750,25070139,10804784,22838051
2318,8571519,25070074,10800385,22842519
2319,8571334,25070267,10730208,22912929
2320,8571653,25070015,10751620,22891093
2321,8571712,25070141,10739880,22903332
2322,8571700,25070111,10735022,22907322
2323,8571209,25070226,10800023,22843291
2324,8571276,25070117,10773447,22869751
2325,8571447,25070105,10769584,22874002
2326,8571478,25070012,10760521,22882771
2327,8571370,25069973,10793313,22849795
2328,8571480,25070104,10790373,22852958
2329,8571357,25070326,10774429,22868685
2330,8571592,25070048,10747932,22895241
2331,8571791,25070032,10739625,22904163
2332,8571904,25069978,10722458,22921226
2333,8571710,25070005,10778275,22864614
2334,8571760,25069980,10759272,22883703
2335,8572026,25069975,10722391,22920910
2336,8571394,25069939,10755677,22887513
2337,8571676,25069885,10759763,22883787
2338,8571913,25070021,10812673,22830550
2339,8571230,25070110,10739623,22903555
2340,8571496,25070094,10750652,22893002
2341,8571463,25070173,10739687,22904134
2342,8571641,25069944,10727459,22916001
2343,8571563,25069987,10787390,22856123
2344,8571698,25069898,10736257,22907691
2345,8571384,25069981,10739617,22903856
2346,8571418,25069973,10737621,22905706
2347,8571522,25070057,10775632,22867590
2348,8571553,25070056,10797368,22845906
2349,8571459,25070103,10755205,22888242
2350,8571559,25069998,10771393,22871977
2351,8571602,25069912,10747563,22896157
2352,8571445,25070089,10730709,22912867
2353,8574974,25067491,10784014,22858960
2354,8571649,25069955,10752166,22891121
2355,8571382,25069984,10714378,22928989
2356,8571923,25069982,10744092,22899263
2357,8571549,25070072,10711432,22932000
2358,8571632,25070046,10778973,22864227
2359,8571432,25069991,10769996,22873724
2360,8571284,25070073,10738184,22905334
2361,8571274,25070137,10714210,22929373
2362,8571793,25069995,10725471,22918067
2363,8571690,25069909,10792048,22850722
2364,8571655,25070009,10780863,22862529
2365,8571458,25070123,10783648,22859218
2366,8571433,25070119,10776831,22866996
2367,8571429,25070111,10726456,22917144
2368,8571690,25070234,10774949,22868567
2369,8571762,25070071,10796285,22847419
2370,8571255,25070096,10744694,22898477
2371,8571398,25070045,10728077,22915289
2372,8575269,25067237,10706371,22937590
2373,8571758,25069961,10790079,22852910
2374,8571724,25069900,10751304,22891847
2375,8571726,25069944,10753887,22889317
2376,8571888,25069981,10742571,22900808
2377,8571746,25069970,10759567,22883856
2378,8571335,25070009,10794644,22848688
2379,8571511,25070024,10781388,22862001
2380,8571989,25069937,10760999,22882268
2381,8571510,25070173,10743571,22899876
2382,8571602,25070010,10749769,22893674
2383,8571446,25070167,10783679,22859365
2384,8571609,25070025,10738857,22904675
2385,8571355,25069931,10730139,22913090
2386,8571223,25070086,10765402,22878420
2387,8571824,25069979,10726317,22917153
2388,8571507,25070154,10825468,22817548
2389,8571284,25070168,10741544,22901826
2390,8571197,25070133,10719368,22923913
2391,8571225,25070105,10772623,22870864
2392,8571610,25070059,10729063,22913329
2393,8571567,25070174,10793818,22849383
2394,8571493,25070010,10747091,22896300
2395,8571614,25070092,10788770,22854566
2396,8571481,25070013,10760686,22882675
2397,8571481,25069977,10809930,22832778
2398,8571078,25070093,10806431,22836892
2399,8571112,25070194,10790360,22852612
2400,8571223,25070204,10778855,22864470
2401,8571536,25070154,10756395,22887071
2402,8571578,25070198,10771662,22871863
2403,8571434,25070171,10779369,22863934
2404,8571285,25070107,10787054,22855528
2405,8576190,25066540,10775434,22867786
2406,8571798,25069939,10757679,22885490
2407,8571400,25070016,10731599,22911173
2408,8571280,25070044,10743232,22899606
2409,8571606,25070169,10802309,22841124
2410,8571701,25070215,10784289,22859399
2411,8571269,25070036,10794582,22848660
2412,8577250,25065432,10757771,22885066
2413,8571461,25070080,10745526,22898145
2414,8571246,25070070,10732757,22910975
2415,8571410,25069988,10792799,22850344
2416,8571614,25069948,10759528,22883075
2417,8571295,25070016,10776574,22866154
2418,8571296,25070134,10754016,22888916
2419,8641607,25001468,10744754,22898069
2420,8571901,25070025,10788356,22854732
2421,8571963,25069852,10750504,22892943
2422,8571648,25070025,10748155,22894912
2423,8571350,25070133,10812196,22830606
2424,8571634,25069950,10774545,22868554
2425,8571646,25070118,10799965,22843113
2426,8575460,25067467,10793252,22850251
2427,8571375,25070210,10789430,22853715
2428,8571623,25070195,10737412,22906047
2429,8571830,25070033,10743767,22899492
2430,8571687,25070019,10745340,22897690
2431,8571401,25069994,10748725,22894558
2432,8571752,25070073,10717060,22926286
2433,8571463,25069928,10785246,22857490
2434,8571229,25070090,10737068,22906311
2435,8571860,25070045,10792248,22850916
2436,8571055,25070027,10793118,22850405
2437,8571622,25070030,10789788,22853408
2438,8571766,25070115,10734900,22908358
2439,8571595,25070123,10713463,22930291
2440,8571423,25070046,10780982,22862420
2441,8571806,25069976,10756034,22887740
2442,8571441,25070017,10746336,22897462
2443,8571551,25070011,10741570,22901347
2444,8571593,25070180,10738558,22905077
2445,8571370,25070105,10790564,22852392
2446,8571663,25070084,10738499,22904685
2447,8571586,25070127,10751743,22891908
2448,8571566,25070127,10725785,22917682
2449,8571852,25070102,10747752,22895210
2450,8571315,25069947,10788842,22854119
2451,8571435,25070158,10721376,22922372
2452,8571337,25069973,10721166,22922525
2453,8571255,25070101,10733618,22909769
2454,8571554,25070190,10785989,22857256
2455,8571408,25069987,10819904,22823146
2456,8571226,25070176,10716979,22926571
2457,8571320,25070181,10736960,22906250
2458,8571462,25070172,10748081,22895253
2459,8571600,25070082,10730838,22911767
2460,8571296,25070126,10798279,22845081
2461,8572067,25069926,10758208,22885429
2462,8572014,25069913,10769708,22873835
2463,8571755,25070062,10750348,22893178
2464,8571507,25070108,10761133,22881768
2465,8571328,25070064,10801374,22841984
2466,8571575,25070091,10784239,22859309
2467,8576048,25065682,10783425,22860132
2468,8571503,25069887,10742521,22900801
2469,8571738,25069899,10776607,22866616
2470,8571565,25070060,10744053,22899292
2471,8571830,25070137,10732617,22910642
2472,8571370,25070100,10790728,22852421
2473,8571728,25070087,10743792,22899591
2474,8571164,25070197,10772170,22871083
2475,8572011,25069934,10718086,22925566
2476,8571620,25070121,10719719,22923640
2477,8571858,25070075,10742122,22901161
2478,8571362,25070145,10742558,22900768
2479,8571084,25070077,10789417,22853508
2480,8571607,25070175,10720481,22922880
2481,8571452,25070115,10739770,22903676
2482,8571495,25069953,10738420,22905249
2483,8575628,25067229,10730817,22912669
2484,8571761,25070005,10812152,22831128
2485,8571519,25069993,10750731,22892741
2486,8571915,25069974,10723868,22920304
2487,8571495,25070132,10755292,22888426
2488,8572219,25070766,10779244,22864295
2489,8572010,25070023,10788865,22854642
2490,8571638,25070169,10754847,22888387
2491,8571643,25070255,10747481,22895386
2492,8571461,25070084,10735140,22907624
2493,8571480,25070170,10755153,22888462
2494,8571739,25070131,10796428,22846223
2495,8571527,25070104,10797583,22846178
2496,8571073,25069990,10746502,22896919
2497,8571313,25069927,10748405,22894704
2498,8571464,25070122,10771930,22871042
2499,8571614,25069887,10800177,22843119
2500,8571324,25069984,10768880,22874448
2501,8571603,25070038,10767454,22876082
2502,8571299,25070105,10776552,22867163
2503,8571802,25070090,10741568,22902408
2504,8571589,25070245,10803620,22839708
2505,8571614,25069920,10784757,22858847
2506,8571648,25070007,10737224,22906588
2507,8571476,25070271,10769892,22873642
2508,8571232,25069973,10787739,22855680
2509,8571338,25070170,10796997,22846392
2510,8571745,25070050,10801278,22842187
2511,8571461,25070188,10745522,22898079
2512,8571670,25070120,10762234,22881154
2513,8571345,25070098,10759753,22883756
2514,8571416,25070258,10790144,22853053
2515,8571879,25070058,10760737,22882070
2516,8571450,25070102,10756004,22887191
2517,8571454,25070093,10732855,22910438
2518,8571460,25070093,10775636,22867746
2519,8571025,25070144,10820063,22823211
2520,8571303,25070120,10735575,22907443
2521,8571721,25070040,10824826,22818632
2522,8571463,25070137,10774882,22868174
2523,8571297,25070035,10756004,22887990
2524,8571209,25070024,10790869,22852298
2525,8571502,25070054,10788666,22854873
2526,8571354,25070080,10800717,22842512
2527,8571463,25070072,10770701,22872676
2528,8571754,25070005,10745315,22898095
2529,8571132,25070107,10794568,22848934
2530,8571718,25070147,10758949,22883854
2531,8571104,25070195,10783631,22858839
2532,8571673,25070095,10793580,22849826
2533,8571480,25070057,10720073,22923372
2534,8571743,25070078,10771804,22871772
2535,8571714,25070055,10793515,22850033
2536,8571440,25070003,10786804,22856106
2537,8571450,25070019,10788492,22854797
2538,8571802,25070070,10784244,22859010
2539,8571308,25070053,10741507,22901773
2540,8571312,25070101,10778584,22864764
2541,8571681,25070005,10778084,22865337
2542,8571367,25070100,10724309,22919360
2543,8571583,25069994,10724815,22918518
2544,8571268,25069985,10746962,22896571
2545,8571411,25070142,10718541,22925717
2546,8571319,25069995,10794532,22849139
2547,8571217,25070136,10744889,22898875
2548,8571580,25070093,10759590,22883827
2549,8571545,25070020,10788429,22854282
2550,8592477,25049443,10793637,22850083
2551,8591225,25050087,10840701,22802738
2552,8591485,25050199,10764674,22878659
2553,8571569,25070124,10753948,22889855
2554,8585497,25056735,10745221,22898385
2555,8589745,25052135,10770391,22872617
2556,8571711,25070162,10800656,22842737
2557,8571559,25070112,10792636,22850783
2558,8571502,25070143,10805303,22837790
2559,8571359,25070137,10796828,22846437
2560,8571447,25069947,10763909,22879564
2561,8571430,25070201,10803755,22839730
2562,8571630,25070093,10792924,22850031
2563,8571653,25070157,10772805,22870254
2564,8571529,25069919,10800842,22842414
2565,8583838,25057812,10797028,22845794
2566,8571493,25069911,10798204,22844824
2567,8571591,25070096,10752280,22891384
2568,8571656,25070232,10753982,22889659
2569,8571536,25070101,10735946,22907316
2570,8571555,25070128,10747486,22895700
2571,8571308,25070100,10797570,22845746
2572,8571181,25070021,10764151,22879188
2573,8571841,25069918,10741813,22901821
2574,8571612,25069989,10802224,22841149
2575,8571393,25070202,10769572,22874007
2576,8571700,25069983,10793292,22850036
2577,8571240,25070154,10771424,22871678
2578,8571514,25070262,10759252,22884376
2579,8571585,25070049,10741515,22901774
2580,8571596,25070269,10769043,22873955
2581,8571166,25070062,10788092,22855192
2582,8571650,25069932,10773753,22869641
2583,8571830,25070031,10762214,22881158
2584,8571723,25069807,10800563,22843247
2585,8571284,25070091,10733484,22910191
2586,8571367,25070138,10803248,22839994
2587,8571646,25070020,10753836,22889153
2588,8571709,25070090,10770351,22873403
2589,8571483,25070083,10714559,22928555
2590,8571346,25070087,10735881,22907638
2591,8571586,25070168,10784531,22859085
2592,8571521,25070144,10744698,22898709
2593,8571466,25069926,10783621,22859503
2594,8571755,25070063,10794424,22849469
2595,8571038,25070158,10757482,22886267
2596,8571486,25069977,10796369,22846819
2597,8571300,25070055,10804018,22839386
2598,8571373,25070133,10736580,22906453
2599,8571383,25070205,10743217,22900138
2600,8571416,25069965,10781614,22862010
2601,8571635,25070027,10796869,22846790
2602,8571702,25070079,10799970,22843574
2603,8571710,25070028,10781977,22861589
2604,8571492,25070192,10796080,22846998
2605,8571495,25070103,10727671,22915615
2606,8571646,25069970,10801603,22841918
2607,8571393,25070171,10744614,22898901
2608,8571913,25070118,10774090,22869198
2609,8571417,25070027,10705375,22937893
2610,8571935,25070004,10739357,22903868
2611,8571475,25069963,10782434,22861301
2612,8571163,25070114,10735828,22907939
2613,8571350,25069986,10772015,22871422
2614,8571925,25070142,10751433,22892192
2615,8571402,25070166,10813994,22829396
2616,8571454,25069958,10782590,22860464
2617,8571705,25069906,10787449,22856278
2618,8571377,25070075,10758463,22885213
2619,8571317,25070185,10769250,22874143
2620,8571272,25070097,10750840,22891902
2621,8571853,25070020,10800974,22841733
2622,8571545,25070104,10797707,22845706
2623,8571501,25070011,10748540,22894814
2624,8571394,25070077,10804495,22838901
2625,8571648,25070104,10782287,22861386
2626,8571402,25070123,10792605,22850292
2627,8571469,25070132,10761943,22881342
2628,8571802,25070088,10777593,22865414
2629,8571184,25070182,10789226,22853528
2630,8572057,25069876,10776600,22866886
2631,8571662,25070096,10794310,22848585
2632,8571493,25070085,10760856,22882451
2633,8571508,25069927,10745633,22897688
2634,8571294,25070091,10730082,22912994
2635,8571509,25070155,10766818,22876549
2636,8571387,25070064,10797185,22846339
2637,8571508,25070061,10799409,22844105
2638,8571528,25070143,10780738,22863087
2639,8571616,25070127,10770030,22873292
2640,8571183,25069999,10742542,22900505
2641,8571764,25069928,10813654,22829412
2642,8571323,25070114,10766211,22877570
2643,8571524,25070047,10781737,22861353
2644,8571165,25070034,10795485,22847853
2645,8571400,25069910,10789222,22853681
2646,8571559,25070119,10809253,22834368
2647,8571550,25070044,10801105,22842376
2648,8571466,25069994,10770111,22873473
2649,8571570,25070164,10746476,22897005
2650,8571430,25069934,10765903,22877533
2651,8571268,25070095,10801768,22841951
2652,8571340,25070006,10752381,22891300
2653,8571277,25070080,10732285,22911172
2654,8571223,25070160,10759830,22883490
2655,8571369,25070024,10782582,22860638
2656,8571457,25069967,10788052,22855338
2657,8570907,25069952,10742914,22900921
2658,8571266,25070156,10747380,22896314
2659,8571398,25069953,10744919,22898660
2660,8571112,25070203,10783052,22859925
2661,8571365,25070134,10802652,22840684
2662,8571319,25070187,10756459,22886854
2663,8571439,25070021,10772622,22870575
2664,8571482,25070042,10746642,22896556
2665,8571432,25069940,10782346,22861034
2666,8571261,25070187,10795805,22847420
2667,8571372,25070104,10729711,22914658
2668,8571285,25070192,10765269,22878343
2669,8571442,25070047,10764084,22879372
2670,8571550,25070081,10729919,22913228
2671,8571732,25069986,10791564,22851676
2672,8571655,25070059,10753870,22889909
2673,8571846,25069991,10751180,22892483
2674,8571162,25070138,10780518,22863061
2675,8571813,25070106,10796109,22847291
2676,8571424,25070133,10829957,22812912
2677,8571481,25070179,10745610,22897686
2678,8571424,25070219,10734477,22908955
2679,8571149,25070102,10737560,22905849
2680,8571546,25070141,10743266,22900142
2681,8571312,25070145,10799711,22843508
2682,8571319,25070064,10798386,22844930
2683,8571505,25070147,10762818,22880399
2684,8572001,25070115,10736409,22906752
2685,8571093,25070140,10760055,22882911
2686,8571584,25070151,10786137,22856827
2687,8571670,25070044,10780730,22862384
2688,8571715,25070070,10785213,22857665
2689,8571669,25070003,10760907,22882268
2690,8571617,25069941,10776802,22866645
2691,8571207,25070153,10810470,22832499
2692,8571244,25070260,10800268,22843160
2693,8571272,25070109,10748032,22895321
2694,8572037,25069962,10744592,22898980
2695,8571633,25070179,10760910,22882472
2696,8571390,25070015,10775322,22868006
2697,8571640,25070067,10756635,22886185
2698,8571519,25070034,10751069,22892424
2699,8571552,25070101,10767451,22875442
2700,8571322,25070256,10767437,22876255
2701,8571105,25070107,10811962,22831824
2702,8571279,25070149,10795619,22848171
2703,8571454,25070165,10759393,22883748
2704,8571163,25070065,10794434,22849152
2705,8571334,25069985,10821896,22821706
2706,8571356,25070231,10798468,22844541
2707,8571332,25070210,10807006,22836759
2708,8571321,25070200,10786082,22857434
2709,8571728,25069952,10743205,22899956
2710,8571630,25070165,10753337,22890396
2711,8571402,25070135,10839036,22804016
2712,8571830,25070099,10792282,22850955
2713,8571494,25070115,10762364,22880859
2714,8571515,25070114,10765620,22878083
2715,8571791,25070108,10779564,22864199
2716,8571500,25069994,10806484,22837013
2717,8571804,25070106,10801646,22841547
2718,8571585,25070059,10776722,22866818
2719,8571189,25070089,10789203,22854590
2720,8571161,25070199,10776768,22866932
2721,8571305,25070207,10802007,22840748
2722,8571803,25070010,10788363,22855391
2723,8571777,25070051,10721757,22921498
2724,8571732,25070121,10758453,22885389
2725,8571686,25070002,10764529,22879021
2726,8571364,25070072,10801203,22842007
2727,8571661,25070094,10744428,22899041
2728,8571442,25070098,10776699,22866566
2729,8571495,25070209,10742457,22901176
2730,8571303,25070242,10755633,22887729
2731,8571636,25069964,10797489,22845511
2732,8571588,25070108,10760924,22882841
2733,8571504,25070034,10779910,22863213
2734,8571779,25070016,10732732,22910724
2735,8571462,25069978,10727536,22915774
2736,8571575,25069941,10784222,22859631
2737,8571541,25070073,10775969,22867894
2738,8571640,25069986,10754334,22889118
2739,8571509,25070064,10738669,22904800
2740,8571474,25070100,10749347,22893898
2741,8571326,25070035,10792358,22850987
2742,8571247,25069962,10737062,22906457
2743,8571357,25069994,10773778,22869495
2744,8571550,25069955,10740918,22902621
2745,8571337,25070053,10757066,22886686
2746,8571805,25069918,10781163,22862050
2747,8571377,25070209,10735988,22907545
2748,8571718,25070084,10739239,22904480
2749,8571463,25070141,10736723,22906410
2750,8571234,25070065,10725715,22917419
2751,8575564,25067297,10788168,22855242
2752,8571656,25070175,10729393,22914145
2753,8571688,25070185,10721338,22921934
2754,8571617,25069986,10723656,22919531
2755,8571337,25069987,10736910,22906819
2756,8571328,25069966,10344457,23299057
2757,8571843,25069987,10745725,22898069
2758,8571577,25070241,10714824,22928701
2759,8571468,25070071,10786797,22856730
2760,8571705,25069998,10734433,22909302
2761,8571558,25069875,10786246,22856775
2762,8571307,25070005,10730659,22913095
2763,8571456,25070075,10747749,22895968
2764,8571643,25070091,10709647,22934082
2765,8571229,25070070,10760798,22882653
2766,8571514,25069960,10793916,22849161
2767,8571485,25070087,10780202,22862858
2768,8571788,25070001,10731990,22911069
2769,8571449,25069946,10797748,22846413
2770,8571530,25070134,10740377,22903564
2771,8571761,25070081,10797534,22845602
2772,8571611,25069951,10776538,22866582
2773,8571822,25069974,10779749,22863807
2774,8571498,25070111,10711407,22932066
2775,8571620,25070005,10812287,22830854
2776,8571879,25070095,10747321,22896059
2777,8571608,25070163,10737643,22905594
2778,8571560,25070158,10751659,22892428
2779,8571630,25070037,10776170,22867063
2780,8571631,25070133,10785942,22857136
2781,8571669,25070082,10734988,22908615
2782,8571868,25070115,10710969,22932427
2783,8571704,25070058,10741806,22901783
2784,8571327,25070064,10776684,22866983
2785,8571542,25069991,10784358,22858837
2786,8571939,25070210,10753046,22890037
2787,8571398,25070000,10720168,22923400
2788,8571830,25069885,10770811,22872460
2789,8572038,25070005,10748701,22894971
2790,8571760,25070188,10799096,22844065
2791,8571512,25070061,10754402,22888887
2792,8571686,25069908,10739736,22903789
2793,8571506,25069986,10733862,22909160
2794,8571837,25069957,10764992,22878338
2795,8571567,25070004,10769517,22874143
2796,8571804,25070082,10744461,22899437
2797,8571436,25070159,10752543,22891553
2798,8571766,25070127,10748929,22894385
2799,8571590,25070041,10748197,22894981
2800,8571678,25069960,10781419,22861356
2801,8571443,25070047,10713398,22930085
2802,8571559,25069895,10740774,22902651
2803,8571620,25070193,10750451,22892786
2804,8571804,25070045,10727685,22915681
2805,8571760,25070045,10787198,22856275
2806,8571621,25070131,10738917,22904925
2807,8571588,25069986,10776425,22866636
2808,8571514,25070084,10737227,22906260
2809,8571521,25070178,10775198,22868363
2810,8571832,25070064,10784099,22859595
2811,8571517,25069997,10721917,22921293
2812,8571481,25069960,10721704,22922114
2813,8571487,25070099,10751011,22892153
2814,8571664,25069932,10750089,22893499
2815,8572045,25069955,10786869,22856015
2816,8571585,25069909,10753475,22890101
2817,8571369,25069982,10709129,22934451
2818,8571608,25070133,10739704,22904135
2819,8571484,25069963,10746793,22896450
2820,8571600,25070105,10811411,22831127
2821,8571704,25069989,10790374,22853229
2822,8571676,25070030,10741978,22901306
2823,8571798,25070143,10763516,22880009
2824,8571379,25070039,10746206,22897267
2825,8571321,25070013,10792347,22851202
2826,8571530,25070061,10748083,22895843
2827,8571505,25070075,10746235,22897083
2828,8571615,25069959,10751571,22892088
2829,8571699,25070107,10721483,22922152
2830,8571709,25070014,10805943,22837692
2831,8571819,25069978,10745285,22898134
2832,8571569,25070020,10739698,22903761
2833,8571374,25070004,10719665,22923487
2834,8571271,25070082,10730182,22913546
2835,8571672,25069938,10722275,22920836
2836,8571855,25069907,10727194,22916095
2837,8571327,25070026,10786613,22856121
2838,8571498,25070218,10750919,22892709
2839,8571539,25070075,10761800,22881908
2840,8571519,25070207,10749773,22893604
2841,8571685,25070057,10735341,22908071
2842,8571138,25069940,10792478,22850931
2843,8571035,25070102,10722999,22920218
2844,8571484,25070000,10753839,22889216
2845,8571958,25069952,10749318,22894016
2846,8571402,25070150,10734290,22909061
2847,8571424,25069903,10784909,22858509
2848,8571657,25070026,10745296,22897417
2849,8571282,25070041,10722956,22920505
2850,8571748,25069860,10715473,22928272
2851,8571589,25070107,10734439,22909161
2852,8571367,25070091,10793236,22849767
2853,8571636,25069924,10750348,22893255
2854,8571339,25070021,10757263,22885804
2855,8571026,25070120,10784323,22858855
2856,8571706,25069988,10767647,22875238
2857,8571295,25070112,10788485,22854504
2858,8571751,25069953,10743797,22899794
2859,8571624,25069931,10793910,22849151
2860,8571145,25070085,10761776,22881407
2861,8571886,25070027,10745677,22897969
2862,8571567,25070103,10784585,22858272
2863,8571699,25069989,10767070,22876202
2864,8571599,25070018,10751776,22891286
2865,8571666,25070181,10748403,22894682
2866,8571419,25070026,10765810,22877870
2867,8571540,25070179,10795408,22848379
2868,8571765,25070109,10797778,22845513
2869,8571616,25070135,10746618,22896528
2870,8571264,25070251,10757585,22886058
2871,8571786,25069969,10826152,22817286
2872,8571236,25070070,10782478,22860443
2873,8571719,25069920,10739783,22903145
2874,8571387,25070086,10759494,22884117
2875,8571589,25070148,10752463,22890459
2876,8571474,25070109,10730610,22912212
2877,8571422,25070067,10781748,22862146
2878,8571271,25070134,10738583,22904958
2879,8571733,25070081,10738834,22904487
2880,8571777,25070060,10714992,22928152
2881,8571756,25070054,10736511,22906839
2882,8571606,25069999,10804923,22838806
2883,8571661,25070091,10719051,22924764
2884,8571943,25069853,10761915,22881516
2885,8571913,25069927,10800904,22842584
2886,8571558,25069971,10749235,22893943
2887,8571165,25070192,10789136,22854097
2888,8571878,25070056,10755096,22888250
2889,8571499,25070042,10772355,22871277
2890,8571552,25070074,10740773,22903147
2891,8571655,25069980,10758916,22884751
2892,8571765,25070013,10784695,22858560
2893,8571436,25070093,10757296,22886143
2894,8571348,25070050,10777882,22865768
2895,8571856,25070138,10738130,22905463
2896,8572086,25069963,10731504,22911956
2897,8571781,25070021,10787400,22856393
2898,8571791,25070149,10794811,22848704
2899,8571228,25069933,10718251,22925076
2900,8571613,25069903,10738856,22904473
2901,8571650,25069946,10751391,22892153
2902,8571811,25070052,10782895,22860581
2903,8571875,25069891,10779971,22863579
2904,8571500,25070066,10750675,22893452
2905,8571652,25069944,10745559,22897682
2906,8571256,25069986,10743438,22899732
2907,8571555,25070031,10784679,22858456
2908,8571428,25069931,10740509,22902820
2909,8571602,25070044,10739840,22903438
2910,8571454,25070010,10738025,22905266
2911,8571736,25069853,10720025,22923281
2912,8571754,25070027,10793496,22849695
2913,8571670,25070023,10745410,22898634
2914,8571404,25070032,10764037,22879392
2915,8571551,25070076,10775846,22867594
2916,8571730,25069964,10806178,22836989
2917,8571565,25070110,10790153,22852868
2918,8571713,25070051,10755397,22887861
2919,8571484,25069987,10714618,22928800
2920,8571518,25070279,10762460,22880942
2921,8571672,25070006,10784257,22858867
2922,8571792,25070021,10802929,22839848
2923,8571632,25070009,10763567,22879386
2924,8571624,25069915,10766609,22876398
2925,8571548,25070050,10765944,22877442
2926,8571512,25070015,10764052,22878905
2927,8571519,25070146,10794935,22848252
2928,8571389,25070053,10757153,22885710
2929,8571586,25070026,10793053,22850617
2930,8571330,25070198,10751370,22891818
2931,8571042,25070079,10757775,22885341
2932,8571457,25070123,10795191,22848041
2933,8571386,25069951,10787025,22856572
2934,8571620,25069879,10810028,22832972
2935,8571078,25070164,10814605,22829066
2936,8571481,25070036,10766019,22877104
2937,8571352,25070151,10798403,22844454
2938,8571151,25070073,10796144,22847055
2939,8571624,25070032,10748246,22895174
2940,8571471,25070226,10775299,22868021
2941,8571477,25070182,10780248,22862892
2942,8571256,25070115,10800091,22843206
2943,8571578,25070045,10803939,22838874
2944,8571691,25070088,10787726,22855528
2945,8571264,25070227,10740369,22902981
2946,8571632,25070049,10789302,22853764
2947,8571417,25070063,10809636,22833891
2948,8571438,25070263,10795932,22847282
2949,8571162,25070081,10796509,22846422
2950,8571347,25070031,10767272,22875935
2951,8571635,25070133,10762204,22880744
2952,8571268,25070065,10816489,22826642
2953,8571604,25070108,10734762,22908555
2954,8571317,25070070,10772160,22871282
2955,8571212,25070156,10741327,22902104
2956,8571838,25070106,10786787,22856479
