run,baseline_elim,baseline_notelim,pressure_elim,pressure_notelim
5677,8571581,25070164,10008200,23635598
5678,8570963,25070040,9957454,23686572
5679,8571669,25070120,10001779,23641577
5680,8571831,25069993,9999918,23643766
5681,8571692,25069939,10006264,23637100
5682,8571652,25069950,9995662,23647961
5683,8571593,25070032,9994243,23649758
5684,8571552,25070149,10045869,23597837
5685,8571186,25070103,9983740,23659807
5686,8571518,25070133,10015405,23627968
5687,8571257,25070252,10009960,23633788
5688,8571188,25070113,10008362,23635275
5689,8571794,25070103,10001521,23641092
5690,8571188,25070108,9934162,23708753
5691,8571568,25070090,9934395,23709661
5692,8571510,25070038,9959143,23684159
5693,8571027,25070159,9972952,23670650
5694,8571633,25069910,10011893,23630939
5695,8571887,25069990,9998033,23645011
5696,8571314,25070240,9942718,23700665
5697,8571741,25069993,10003802,23639894
5698,8571475,25070046,10004188,23640104
5699,8571400,25070034,9999984,23643330
5700,8571704,25070039,10008729,23634356
5701,8571386,25070132,9950056,23693203
5702,8571215,25070052,9962891,23680382
5703,8571396,25070105,10013219,23630332
5704,8571349,25069963,10000295,23642626
5705,8571400,25070208,10006467,23637075
5706,8571548,25070052,10015598,23627833
5707,8571351,25070148,10005791,23637830
5708,8571328,25070085,10008085,23635498
5709,8571434,25069993,10004235,23639530
5710,8571540,25070131,10008761,23634571
5711,8571850,25070021,9956989,23686283
5712,8571326,25070140,10009746,23634055
5713,8571722,25069862,10048639,23594799
5714,8571261,25070126,9995812,23647617
5715,8571591,25070276,9975889,23667490
5716,8571653,25070148,10013016,23631094
5717,8571529,25070102,9995481,23647996
5718,8571391,25070076,9995173,23648332
5719,8571119,25070213,10005414,23637649
5720,8571404,25070043,9970253,23673194
5721,8571198,25070189,10004143,23639540
5722,8571388,25070062,10002488,23640698
5723,8571621,25070182,9969731,23673963
5724,8571749,25070111,10010578,23633270
5725,8571339,25070069,10008274,23635091
5726,8571388,25070028,10006147,23637422
5727,8571681,25070016,9962783,23680453
5728,8571156,25070290,9999450,23643720
5729,8571404,25070019,10002119,23640644
5730,8571463,25069985,9992171,23651277
5731,8571774,25070106,9993933,23648992
5732,8571632,25070166,9996568,23646651
5733,8571687,25070029,9989442,23654187
5734,8571741,25069946,9997615,23645722
5735,8571538,25070072,9989334,23654411
5736,8571608,25070029,9966391,23676651
5737,8571130,25070053,9976530,23667158
5738,8571386,25070189,9937551,23705871
5739,8571105,25070055,10014767,23628842
5740,8571701,25070224,10015577,23627365
5741,8571651,25070017,9973176,23670071
5742,8571543,25069941,10008808,23634564
5743,8571422,25070063,9940221,23703209
5744,8571469,25070068,10010767,23632950
5745,8571360,25070076,9993168,23650068
5746,8571959,25070124,10007399,23635858
5747,8571343,25070095,9995803,23647393
5748,8571635,25069935,9989811,23653577
5749,8571373,25070128,10011624,23631350
5750,8571287,25070056,10003873,23639889
5751,8571780,25070184,10014793,23628983
5752,8571726,25070041,9938250,23705147
5753,8571450,25069960,10010162,23633213
5754,8570985,25070057,10005635,23637271
5755,8571687,25070013,10004623,23639277
5756,8571624,25070141,9985698,23657924
5757,8572565,25069442,9965210,23678200
5758,8576837,25065041,9959417,23683653
5759,8571476,25069967,9996922,23645897
5760,8571287,25070187,10007334,23636311
5761,8571528,25070044,10027491,23616038
5762,8576272,25065067,9951332,23692034
5763,8571509,25070105,10009218,23634459
5764,8571654,25070135,10000282,23643782
5765,8571559,25070105,9995255,23648096
5766,8571326,25070084,10004967,23637750
5767,8571590,25070109,10010186,23633171
5768,8571445,25069993,10006397,23637048
5769,8571250,25070150,10004692,23638602
5770,8571704,25069995,10006854,23636487
5771,8571681,25070030,9929328,23713948
5772,8571457,25070114,9998178,23645694
5773,8571477,25070106,10001812,23642199
5774,8571383,25070011,9998996,23643817
5775,8571385,25070264,9961201,23682152
5776,8571520,25070064,9957553,23685679
5777,8571176,25070247,10008730,23634964
5778,8583796,25058914,9955582,23687002
5779,8571581,25069951,9995007,23647774
5780,8571288,25070114,9958624,23684904
5781,8571322,25069987,10003248,23640031
5782,8571480,25070112,10004179,23639520
5783,8571321,25070036,10027634,23614834
5784,8571429,25070274,10005458,23637471
5785,8571602,25070179,10000899,23642609
5786,8571572,25070084,10000860,23642566
5787,8573330,25068729,9947826,23695525
5788,8571374,25070147,9998799,23644505
5789,8571589,25070108,10013172,23630273
5790,8571534,25069949,9960233,23683779
5791,8571345,25070173,9969659,23674221
5792,8571683,25070009,10000384,23642790
5793,8571580,25070085,9990588,23652866
5794,8571814,25070108,10008813,23634595
5795,8571697,25070054,10008708,23634620
5796,8571414,25069930,9955218,23688427
5797,8571364,25070005,10001491,23641873
5798,8571596,25070027,9958566,23685259
5799,8571290,25069990,10011851,23631402
5800,8571254,25070008,9990305,23653180
5801,8571479,25070080,9991993,23651113
5802,8571637,25069985,9999976,23643627
5803,8572028,25069843,9994824,23649015
5804,8571490,25070088,10007299,23635523
5805,8571397,25069926,10000517,23642581
5806,8571526,25070076,9990755,23652675
5807,8571546,25069940,10002669,23640742
5808,8571648,25069977,10003705,23639599
5809,8571456,25070085,10034518,23609052
5810,8571445,25070209,9962095,23681464
5811,8571157,25070091,10006050,23637128
5812,8571735,25070048,9967202,23676008
5813,8571198,25070206,9998509,23644811
5814,8571781,25070007,10010257,23632422
5815,8571724,25070030,10012030,23632131
5816,8571702,25070182,10009107,23633958
5817,8571628,25070169,9998829,23644952
5818,8571600,25070233,10002563,23640746
5819,8571661,25069972,10003264,23640342
5820,8571791,25070026,10003847,23639668
5821,8571290,25069922,10005298,23638551
5822,8571648,25070069,9992513,23650772
5823,8571527,25070047,9993611,23649945
5824,8571567,25069979,10007208,23636879
5825,8572031,25070005,10002141,23641604
5826,8571618,25070095,10009677,23634314
5827,8571467,25069939,9991212,23651658
5828,8571877,25069885,10008250,23635732
5829,8571732,25070091,9994984,23648770
5830,8571508,25069981,10007896,23636320
5831,8571314,25070048,10010308,23633208
5832,8571999,25069953,9987178,23656560
5833,8571529,25069970,9991204,23652338
5834,8571486,25070104,9992663,23650548
5835,8571635,25070118,9989004,23654943
5836,8571646,25070109,9995733,23648299
5837,8571377,25070119,10001183,23642378
5838,8571360,25070144,9993129,23650521
5839,8571463,25069942,9993751,23649669
5840,8571636,25070085,10003044,23639919
5841,8571845,25069855,10004400,23638625
5842,8571289,25070033,9931191,23712509
5843,8571333,25069984,9998863,23644270
5844,8571554,25069972,10023177,23620464
5845,8571424,25070064,9967293,23675585
5846,8571455,25070027,9996931,23646144
5847,8571067,25070211,9967631,23676224
5848,8571625,25069900,9947801,23695555
5849,8571772,25070149,10008686,23634859
5850,8571293,25070021,10013633,23630295
5851,8571506,25070060,10012537,23631025
5852,8571419,25069931,9972072,23670980
5853,8571242,25070017,10004482,23639373
5854,8571382,25070247,9999640,23644019
5855,8571442,25070021,10002410,23641328
5856,8571628,25070051,10040780,23602468
5857,8571384,25070135,10014143,23628858
5858,8571634,25070169,9969590,23673530
5859,8571450,25070096,9933339,23710429
5860,8571394,25070187,10012492,23631551
5861,8571233,25070057,10004287,23638852
5862,8571640,25069941,9942657,23700992
5863,8571320,25070103,9955133,23688191
5864,8571849,25069969,9966942,23676918
5865,8571778,25070021,9999402,23644539
5866,8571427,25070055,9999424,23644268
5867,8571724,25070082,9950320,23692997
5868,8571854,25070050,10001734,23641462
5869,8571288,25070105,9961499,23682074
5870,8570927,25070219,9999806,23643436
5871,8571703,25070000,10005323,23637727
5872,8571370,25070156,9960242,23683437
5873,8571594,25070111,10006864,23636699
5874,8571376,25070176,9952632,23690457
5875,8571218,25070102,9960368,23683472
5876,8571312,25070185,9995289,23648628
5877,8571584,25070114,9942566,23700782
5878,8571285,25069993,9960519,23682671
5879,8571618,25070093,10003139,23640697
5880,8571490,25070029,9953772,23689466
5881,8571674,25069957,10004435,23639312
5882,8571214,25070275,9984384,23659480
5883,8571474,25069975,10008851,23634335
5884,8571578,25070096,10002973,23640760
5885,8571270,25069999,10004079,23638894
5886,8571331,25070021,10005223,23638094
5887,8570997,25070060,9960698,23683056
5888,8571275,25070120,10009625,23633967
5889,8571266,25070078,10005746,23637377
5890,8571212,25070117,10005044,23638309
5891,8571356,25070002,9998301,23643772
5892,8571764,25069918,9998158,23644614
5893,8571402,25070046,10003785,23639514
5894,8571326,25070051,9968607,23674722
5895,8571612,25069927,9940109,23703347
5896,8571785,25070149,9994394,23648554
5897,8571571,25070083,9949780,23693390
5898,8571313,25070189,10008754,23634556
5899,8571269,25070088,9955890,23687765
5900,8571636,25070069,9992598,23650318
5901,8571472,25070214,10007948,23635700
5902,8571469,25070216,10007934,23635647
5903,8571520,25070008,9997081,23646592
5904,8571406,25070088,9943041,23699763
5905,8571746,25069947,10022115,23621036
5906,8571221,25070063,9992562,23651183
5907,8571537,25070022,9999755,23643426
5908,8572575,25069687,9990332,23653070
5909,8571291,25070062,9997301,23646242
5910,8571535,25069914,10007321,23636689
5911,8571496,25070212,10006404,23637293
5912,8571336,25070034,10003373,23639859
5913,8571378,25069982,9995747,23647509
5914,8571566,25070075,9966665,23676531
5915,8571187,25070142,9976458,23666966
5916,8571689,25070059,9958866,23684665
5917,8571581,25070006,10008677,23634737
5918,8571124,25070104,10009253,23634006
5919,8571677,25070051,10011873,23632299
5920,8571661,25070066,9971536,23671715
5921,8571424,25069973,9953558,23690127
5922,8571347,25069995,10008505,23635100
5923,8571545,25070078,10003866,23639059
5924,8571773,25070097,10000654,23642621
5925,8571280,25070079,10002417,23640818
5926,8571477,25070075,9962916,23680887
5927,8571831,25070079,9936014,23707799
5928,8571383,25070131,9995691,23648416
5929,8571811,25069844,9982331,23661098
5930,8571374,25070039,10009657,23634057
5931,8571385,25070249,9998294,23644450
5932,8571686,25070082,9978361,23665109
5933,8571265,25070243,9996037,23646709
5934,8571204,25070043,9934696,23709443
5935,8571712,25070053,9998480,23645443
5936,8571498,25070084,9950123,23693521
5937,8572784,25068816,9994542,23648928
5938,8571882,25069952,10001495,23641359
5939,8571787,25070132,10002125,23640639
5940,8571494,25070186,10001780,23641548
5941,8571107,25070134,9956683,23686482
5942,8571762,25070154,10009461,23634045
5943,8571632,25070167,10004329,23639184
5944,8571367,25070058,9950643,23692931
5945,8571274,25070081,10007357,23635947
5946,8571377,25070237,10003526,23639881
5947,8571671,25069975,9986471,23656440
5948,8572049,25069891,9994684,23649217
5949,8571415,25070114,9953173,23690211
5950,8571685,25069998,9999676,23644274
5951,8571450,25070097,9997414,23646204
5952,8571541,25070105,10023275,23620282
5953,8571558,25069916,9979732,23663703
5954,8571625,25069921,10007980,23635687
5955,8571640,25070076,10001316,23642143
5956,8571454,25070307,9940822,23702656
5957,8571557,25069969,10000818,23642433
5958,8571531,25070017,9977675,23665636
5959,8571586,25070090,10009493,23633515
5960,8571524,25070055,10007250,23635984
5961,8571441,25070116,10001811,23641761
5962,8571646,25070007,9983897,23659364
5963,8571702,25069983,9980731,23662832
5964,8571593,25070133,10003753,23640115
5965,8574117,25067560,10009622,23633921
5966,8571633,25070153,9971612,23672282
5967,8571565,25070062,10015273,23628119
5968,8571578,25070132,10004976,23638496
5969,8574216,25067880,10046697,23596263
5970,8571198,25070015,10006062,23637078
5971,8571650,25069968,10011176,23632914
5972,8571230,25070100,10012873,23630326
5973,8571563,25069967,10011608,23631585
5974,8571848,25070039,9987966,23655360
5975,8571408,25069991,9997410,23646361
5976,8571457,25070111,9954853,23688326
5977,8571613,25070100,10000258,23642783
5978,8571718,25070176,9999373,23644540
5979,8571391,25069986,10007006,23636512
5980,8571282,25070245,10013109,23630156
5981,8571250,25070086,9967035,23676586
5982,8571459,25070064,9961933,23681559
5983,8571217,25070110,10002888,23640249
5984,8571571,25070083,10001266,23642622
5985,8571357,25070253,9995577,23647592
5986,8571568,25070084,10003633,23639939
5987,8571738,25069991,9989133,23654759
5988,8571888,25069936,10006243,23637466
5989,8571267,25070244,10007334,23636083
5990,8571156,25070068,9993240,23650098
5991,8571490,25070054,9979209,23663904
5992,8571549,25070220,9995686,23648342
5993,8571440,25070254,10018002,23626184
5994,8571688,25070046,9967965,23675799
5995,8571412,25070004,10007176,23636557
5996,8571705,25070009,10015037,23628460
5997,8571303,25070057,9977964,23665611
5998,8571716,25070170,9941298,23701543
5999,8571493,25070109,9951551,23692396
6000,8575739,25066004,10036247,23606191
6001,8571893,25069998,9974248,23669644
6002,8571284,25070184,9967232,23676385
6003,8571449,25069986,10009299,23634325
6004,8571295,25070131,10005429,23638265
6005,8571528,25070126,10008009,23635670
6006,8571491,25070148,10005169,23638195
6007,8571449,25070048,9963464,23680013
6008,8571331,25070001,10002447,23641046
6009,8571585,25070073,10000406,23642566
6010,8571934,25069879,10010784,23632067
6011,8571438,25070086,9961106,23682395
6012,8571460,25070072,9954035,23689292
6013,8571389,25070134,9960808,23682340
6014,8571535,25070007,10001897,23641282
6015,8571291,25070209,9944515,23699117
6016,8571618,25069944,9911661,23732342
6017,8571390,25070097,10001688,23641308
6018,8571617,25069932,10001661,23641725
6019,8571252,25070203,9942145,23701736
6020,8571528,25070097,9961815,23681864
6021,8571514,25070091,9944585,23699282
6022,8571623,25070116,10006849,23636641
6023,8571782,25070052,9940681,23703208
6024,8571578,25070097,10005135,23638172
6025,8571773,25070018,9933971,23709469
6026,8571421,25070047,9987878,23656064
6027,8571264,25070188,10000998,23641843
6028,8571092,25070132,9997095,23646138
6029,8578760,25063922,9951109,23692332
6030,8571492,25070158,9937992,23705613
6031,8571817,25069985,10013992,23629909
6032,8571501,25070264,10006212,23637083
6033,8571529,25070161,10001270,23641723
6034,8571649,25070038,10014272,23629246
6035,8571543,25070155,9930464,23712913
6036,8571667,25070150,9942177,23701659
6037,8571114,25070153,9998855,23644219
6038,8571325,25070094,9999243,23644198
6039,8571373,25070042,10018958,23624334
6040,8571694,25070087,9940724,23702234
6041,8571651,25070084,10010543,23633068
6042,8571376,25070022,9999312,23644124
6043,8571387,25070166,10004920,23638081
6044,8571602,25070181,9985942,23657429
6045,8571621,25070062,10002040,23640714
6046,8571630,25070124,10007036,23636591
6047,8571934,25070086,10009079,23634286
6048,8571883,25070097,9958763,23684577
6049,8571544,25070107,9951205,23691882
6050,8571655,25070074,9970087,23673086
6051,8571923,25070085,10006981,23636122
6052,8571832,25070171,10005488,23637268
6053,8571619,25070142,10006651,23637438
6054,8571476,25070033,10004584,23638712
6055,8571507,25069995,9972222,23671388
6056,8571075,25070021,10001209,23641766
6057,8571646,25070030,10001951,23641180
6058,8571508,25070060,9965648,23677710
6059,8571571,25070143,9967633,23675741
6060,8571604,25070153,9949939,23693662
6061,8571594,25069942,9993444,23650262
6062,8571695,25070068,9996377,23646846
6063,8571797,25069981,9997367,23646558
6064,8576054,25066006,9973441,23669767
6065,8571592,25069970,9997095,23645586
6066,8571232,25070132,9935331,23707892
6067,8571512,25070023,10000434,23643144
6068,8670453,24970972,10006962,23636573
6069,8571690,25070034,9959117,23684541
6070,8574654,25067877,10004600,23638482
6071,8571473,25070080,10004095,23638824
6072,8571626,25069838,10007085,23636845
6073,8571745,25070170,10006019,23637746
6074,8571572,25069992,9986524,23656751
6075,8571484,25070005,9968172,23674836
6076,8571413,25070021,10002679,23641192
6077,8571521,25069973,10001861,23641578
6078,8571343,25070138,9989147,23654550
6079,8571345,25070147,9991648,23651713
6080,8571631,25070082,10002960,23640833
6081,8571500,25069932,10000308,23643502
6082,8571541,25070092,10003552,23639455
6083,8571469,25070185,9994457,23648635
6084,8571204,25070064,10007335,23635762
6085,8571506,25070091,9931153,23712359
6086,8571483,25070114,9963519,23680118
6087,8575642,25066702,10005610,23637531
6088,8571344,25070160,10002164,23641187
6089,8571840,25070156,9980349,23663499
6090,8571134,25070222,9987031,23656306
6091,8571801,25069866,9973869,23668924
6092,8571639,25070111,10010048,23633299
6093,8571371,25070007,10007751,23635862
6094,8571972,25069851,9998464,23645119
6095,8571290,25070190,9981136,23661770
6096,8571242,25070138,9981340,23661987
6097,8586365,25056519,10016701,23626186
6098,8571532,25070126,10291150,23353669
6099,8571323,25070141,9962247,23681747
6100,8577525,25064460,10010269,23633899
6101,8571977,25069962,9977786,23665833
6102,8571507,25070055,10002125,23641784
6103,8571197,25070084,10018636,23624305
6104,8571209,25070272,10002976,23640575
6105,8571655,25070084,10007895,23635891
6106,8571681,25070021,10009648,23634071
6107,8571313,25070154,10004215,23638900
6108,8571333,25070084,9921341,23722259
6109,8571385,25070078,10009230,23634328
6110,8571503,25070085,9998300,23645130
6111,8571532,25069997,10004401,23638993
6112,8571731,25069895,10034149,23608853
6113,8571537,25070051,10009858,23633239
6114,8571508,25070071,10009787,23633969
6115,8571680,25070102,9960697,23683660
6116,8571452,25070108,10007735,23636142
6117,8571221,25070096,10009339,23633924
6118,8571436,25070023,10006078,23637478
6119,8571434,25070042,9999393,23644518
6120,8575986,25065797,10005142,23638684
6121,8571466,25070076,9976960,23666761
6122,8571714,25070002,10027611,23615294
6123,8571369,25070083,10007398,23635516
6124,8571396,25070065,9964876,23678798
6125,8571389,25070164,10009432,23633949
6126,8571712,25070053,10006429,23637352
6127,8571280,25070188,10005540,23637914
6128,8571653,25070072,9963044,23680142
6129,8571349,25070046,9952763,23690800
6130,8571356,25070104,9949990,23694157
6131,8571691,25070193,10003573,23640229
6132,8571511,25070242,10011764,23632374
6133,8571513,25070047,9954030,23690224
6134,8571557,25070184,10006590,23636731
6135,8571197,25070187,9962082,23680915
6136,8571593,25070288,10006003,23637205
6137,8571520,25070178,10001358,23641552
6138,8571556,25070104,10000055,23643399
6139,8571505,25070175,9974866,23669034
6140,8571539,25070145,10000517,23642923
6141,8571653,25070176,9978502,23664678
6142,8571742,25070203,9999291,23643336
6143,8571060,25070213,10007312,23636156
6144,8571595,25069981,10007606,23635863
6145,8571395,25070032,10007946,23635564
6146,8571409,25070043,9972110,23671881
6147,8571433,25070106,10003769,23639650
6148,8571422,25070008,9998623,23644357
6149,8571525,25070131,10010248,23633970
6150,8571312,25070055,9947225,23696221
6151,8571432,25069945,9998626,23645187
6152,8571480,25070055,9992920,23650338
6153,8571372,25070138,9999662,23644306
6154,8571728,25070118,10038365,23604763
6155,8571434,25069992,9995283,23648526
6156,8571598,25070121,10010378,23632650
6157,8571707,25070236,9982033,23660667
6158,8571395,25070285,10004940,23638681
6159,8571515,25070051,9995000,23648726
6160,8571149,25070190,9996195,23646660
6161,8571531,25069947,10005774,23637866
6162,8575089,25066520,9994746,23648328
6163,8571794,25069909,9992776,23650432
6164,8571621,25070084,9996237,23646707
6165,8571254,25070141,9997639,23645936
6166,8571491,25070170,9996527,23646830
6167,8571443,25070109,9992348,23651604
6168,8571424,25070082,9996979,23646379
6169,8573578,25069404,9999584,23643956
6170,8571888,25070112,9944194,23699403
6171,8571513,25070006,10004003,23639800
6172,8575459,25066399,10000431,23643067
6173,8571748,25070019,10004741,23639023
6174,8571365,25070066,10016683,23627065
6175,8571784,25069890,9961353,23681995
6176,8571168,25070115,10008739,23634771
6177,8571537,25070097,10002355,23640455
6178,8571372,25070208,9948579,23694580
6179,8571324,25070165,10006909,23636623
6180,8571228,25070122,9997601,23645638
6181,8571343,25070158,10007390,23635688
6182,8571082,25070161,9999853,23643411
6183,8571979,25070103,9995873,23646988
6184,8571588,25070030,10002567,23640898
6185,8571734,25070060,10006375,23637183
6186,8571783,25070021,10028377,23614882
6187,8571360,25070095,9996277,23646735
6188,8571520,25070231,9997352,23646295
6189,8571473,25070055,10003278,23639996
6190,8571673,25070021,9943103,23700482
6191,8571547,25070170,10003018,23640674
6192,8571446,25070136,10003373,23640019
6193,8571650,25070060,9968217,23675918
6194,8571683,25070087,10000948,23642168
6195,8571048,25070148,9968444,23675052
6196,8571386,25070123,9945002,23698434
6197,8571702,25070156,9967274,23676489
6198,8571510,25070103,9998947,23644491
6199,8571453,25070014,9994865,23647850
6200,8571619,25070119,9998129,23645091
6201,8571758,25070011,9934871,23708475
6202,8571419,25070141,9995157,23648331
6203,8571209,25070088,9961423,23682045
6204,8571419,25069974,9997277,23646135
6205,8571564,25070094,10000039,23643548
6206,8571759,25069950,9999090,23644261
6207,8571415,25070040,9970056,23673502
6208,8571260,25070244,9964311,23679102
6209,8571515,25070120,10000455,23643448
6210,8668155,24973859,9994041,23649975
6211,8571695,25070183,10004998,23638330
6212,8571488,25070050,10007783,23635810
6213,8571336,25070006,9998672,23644904
6214,8571262,25070105,10009132,23633603
6215,8571244,25070117,9986508,23657063
6216,8571135,25070048,9946063,23697740
6217,8571562,25070119,10005562,23638755
6218,8571977,25070053,9988265,23655228
6219,8571529,25070074,10005599,23637312
6220,8571348,25070254,10008794,23635128
6221,8571382,25070001,9972214,23671776
6222,8571435,25070176,10020046,23623350
6223,8571444,25070116,9961839,23681768
6224,8575962,25067127,10010826,23632505
6225,8571322,25069952,9949496,23693989
6226,8571412,25070050,9967964,23675391
6227,8571453,25070028,10012882,23630372
6228,8571509,25070121,9996275,23646874
6229,8571497,25069924,10046190,23597699
6230,8573376,25068152,10005497,23638327
6231,8575651,25067077,10003956,23639241
6232,8571416,25070184,10002971,23640462
6233,8571227,25070209,10016080,23627480
6234,8571619,25070061,10007037,23636147
6235,8571323,25070044,9957382,23686224
6236,8571271,25070040,9949201,23694313
6237,8571389,25070036,10008141,23635598
6238,8571796,25069893,10018373,23624628
6239,8571512,25069866,10006944,23636072
6240,8571815,25070078,9962819,23680823
6241,8571171,25070184,9999249,23643753
6242,8571679,25070022,9974399,23669921
6243,8574356,25067249,9984259,23659654
6244,8571170,25070023,9991922,23651675
6245,8571274,25070141,9956091,23687642
6246,8571581,25070055,9940173,23703545
6247,8571234,25070189,9999368,23643362
6248,8573871,25068837,9932240,23711066
6249,8571675,25069873,10000457,23642498
6250,8571593,25070111,9975243,23668057
6251,8571409,25070206,9998930,23644569
6252,8571711,25070179,10012697,23630555
6253,8571351,25070053,9976845,23666366
6254,8571199,25070214,9990779,23652882
6255,8571546,25070115,9965190,23678153
6256,8571149,25070030,10050687,23592637
6257,8575797,25065828,9974873,23668782
6258,8571378,25070206,9993302,23650587
6259,8571077,25070029,10001538,23641526
6260,8571465,25070276,9957586,23686203
6261,8571729,25070049,9993728,23649590
6262,8571597,25069912,10010020,23633149
6263,8571921,25070075,9960616,23683206
6264,8571516,25070161,10001866,23641469
6265,8575950,25065778,9975818,23667895
6266,8571334,25070092,9992506,23650814
6267,8571214,25070150,9993716,23648792
6268,8571738,25070066,10002062,23641026
6269,8571488,25070186,10006653,23636487
6270,8571312,25070141,9953246,23689766
6271,8571631,25069911,10003154,23640041
6272,8571161,25070175,9961425,23682035
6273,8571844,25070195,9933729,23709861
6274,8571497,25070069,10005894,23637538
6275,8571694,25070204,10005675,23637939
6276,8571903,25069943,10009233,23634375
6277,8571909,25070049,9996978,23646199
6278,8571557,25070052,9987137,23656313
6279,8571830,25070057,9950465,23693156
6280,8571663,25070016,9948259,23695604
6281,8571434,25069964,9989960,23653434
6282,8571560,25069989,9990653,23652443
6283,8571918,25070041,10003611,23640318
6284,8571496,25070157,10008566,23634805
6285,8571694,25069961,10004632,23638807
6286,8571268,25070029,10010282,23632839
6287,8570880,25070154,9954615,23689311
6288,8571279,25070088,10009031,23635436
6289,8571527,25069941,9995012,23648473
6290,8571660,25070078,9938539,23704846
6291,8571562,25070118,9992333,23650837
6292,8571767,25070011,10008503,23634738
6293,8571739,25070081,10000500,23642962
6294,8571493,25070220,9981646,23662280
6295,8571534,25070037,9960481,23682776
6296,8571308,25070061,9999564,23643783
6297,8571733,25070128,9950224,23693443
6298,8571494,25070229,9956062,23687493
6299,8571928,25070024,9949026,23694576
6300,8571417,25069998,9994148,23649225
6301,8571243,25070063,10006614,23636768
6302,8571674,25070068,9961092,23682912
6303,8580380,25061823,10002132,23641955
6304,8571306,25070082,10002421,23641023
6305,8571553,25070071,10007343,23636221
6306,8571288,25070160,10004873,23638056
6307,8571482,25070049,10010326,23633463
6308,8571700,25069816,10001414,23642310
6309,8571403,25070129,9990121,23653180
6310,8571225,25070095,9995981,23647893
6311,8571695,25070072,10004824,23638329
6312,8571438,25070095,9977208,23667032
6313,8571658,25070053,9930017,23713547
6314,8571725,25070113,10041723,23602129
6315,8571880,25069976,9996345,23647260
6316,8571778,25070185,10008309,23634338
6317,8571587,25069922,9313718,24329852
6318,8571593,25070135,9995415,23647772
6319,8571639,25070044,10011442,23632121
6320,8571442,25070059,10007678,23635765
6321,8571593,25069944,10009031,23633980
6322,8571205,25069987,9956353,23687103
6323,8571156,25070092,10000232,23642769
6324,8571804,25070036,9957560,23685876
6325,8571735,25070103,9970932,23672562
6326,8571262,25070098,9994316,23649271
6327,8571628,25070151,10000547,23642879
6328,8571292,25070000,9992782,23650905
6329,8571762,25069954,9994422,23648563
6330,8571581,25070086,9999647,23643601
6331,8571483,25070095,10007567,23635948
6332,8571506,25069968,10011720,23631867
6333,8571471,25070109,9997102,23646255
6334,8571357,25070099,10004110,23639481
6335,8571309,25070198,10000140,23643441
6336,8571580,25069935,9936301,23706719
6337,8571297,25070172,10011229,23632107
6338,8572072,25069872,10006531,23636913
6339,8571678,25070101,10017655,23626504
6340,8571816,25070018,10011890,23631504
6341,8571184,25070145,9956488,23686500
6342,8571491,25069993,10006606,23637175
6343,8571440,25070147,10009200,23633847
6344,8571459,25070013,10000177,23643545
6345,8571626,25070018,9965151,23678339
6346,8571535,25070145,9970583,23672501
6347,8571478,25070069,9939228,23704344
6348,8571330,25070017,9994824,23648264
6349,8571176,25070185,9964878,23678837
6350,8571131,25070059,9965081,23677910
6351,8571416,25070167,9995811,23647540
6352,8571617,25069863,9997894,23645725
6353,8571402,25069936,10011429,23632330
6354,8571115,25070063,10006157,23637135
6355,8571747,25070040,10004666,23639407
6356,8571215,25070114,10006525,23637176
6357,8571266,25070028,10006489,23637755
6358,8571467,25070108,10003967,23639522
6359,8571632,25069978,9965489,23677830
6360,8571603,25070136,10001800,23641970
6361,8571934,25069998,9995055,23648340
6362,8571409,25070052,9962959,23680011
6363,8571622,25070116,10006943,23636117
6364,8571516,25070119,9977931,23664660
6365,8571577,25069974,9979019,23664554
6366,8571208,25070146,10001548,23642523
6367,8571701,25070077,9983157,23661010
6368,8571546,25070153,10004475,23638716
6369,8571853,25070003,10003139,23640400
6370,8571378,25069915,9993444,23649709
6371,8571216,25070108,9952234,23691641
6372,8571633,25070068,9942000,23701562
6373,8571762,25070017,10005776,23637713
6374,8571653,25069950,10013304,23630118
6375,8571520,25070082,10004540,23638454
6376,8571963,25070090,10006117,23636719
6377,8571678,25070021,10012661,23631416
6378,8571593,25070127,10047810,23595667
6379,8571745,25070138,10001332,23642372
6380,8571800,25069975,9950344,23692656
6381,8571397,25070191,9994159,23649098
6382,8571477,25069983,10005409,23638106
6383,8571345,25070090,10001025,23642588
6384,8571295,25070069,9948031,23695628
6385,8571473,25070089,10009423,23633798
6386,8571586,25070074,9973124,23670575
6387,8571483,25070133,9938450,23705383
6388,8571700,25069874,9997813,23645836
6389,8571636,25070089,10003749,23640125
6390,8571385,25070165,10013536,23629682
6391,8572034,25070005,10003125,23640926
6392,8571399,25070022,9996525,23646802
6393,8924989,24724553,9997590,23645792
6394,8571648,25069973,9945895,23697484
6395,8571591,25070050,9991375,23652414
6396,8571926,25070015,10006975,23636220
6397,8571658,25070049,9950126,23693045
6398,8571263,25070044,9998497,23645144
6399,8571988,25070011,9992666,23650916
6400,8571453,25070010,10027714,23615781
6401,8571290,25069995,9945413,23698323
6402,8571622,25070069,9996482,23647098
6403,8571454,25070011,10001921,23642003
6404,8571799,25069981,9932202,23711220
6405,8571611,25070004,9975596,23667564
6406,8571162,25070071,10005034,23638562
6407,8571272,25070101,10003220,23640240
6408,8571402,25070078,10001045,23642497
6409,8571618,25070176,10010592,23633034
6410,8571225,25070013,10040105,23603124
6411,8571494,25070199,10009904,23633883
