run,baseline_elim,baseline_notelim,pressure_elim,pressure_notelim
2368,8571365,25070096,10858240,22785121
2369,8571431,25069906,10889002,22754479
2370,8581369,25060161,10902823,22740198
2371,8571404,25070259,10866459,22777171
2372,8571938,25069974,10862375,22781299
2373,8571764,25069754,10893560,22749606
2374,8571650,25069968,10836836,22806714
2375,8571328,25070051,10937863,22705702
2376,8571522,25070140,10875861,22767970
2377,8571830,25070029,10882505,22761339
2378,8571479,25070025,10912461,22731257
2379,8571454,25070118,10830819,22812727
2380,8571700,25069950,10926549,22716754
2381,8571416,25069990,10810413,22833139
2382,8571323,25070219,10873636,22769426
2383,8571446,25070193,10865685,22778198
2384,8571305,25070050,10881952,22761387
2385,8571795,25069978,10923667,22719520
2386,8571640,25069838,10876816,22766822
2387,8571783,25070207,10926301,22717284
2388,8571574,25070027,10895307,22748264
2389,8571567,25070032,10909122,22734001
2390,8571656,25070141,10923448,22719729
2391,8571585,25070154,10883697,22760160
2392,8571341,25070053,10878607,22765056
2393,8571610,25070149,10878346,22765236
2394,8571365,25070040,10850909,22792526
2395,8571637,25070081,10914994,22728511
2396,8572044,25070067,10873566,22769742
2397,8572017,25069968,10878753,22764873
2398,8571781,25069946,10893705,22749325
2399,8571329,25070007,10916240,22727338
2400,8571504,25069856,10903092,22740440
2401,8571408,25070020,10898113,22745237
2402,8571339,25070094,10897524,22745976
2403,8571694,25070072,10916536,22726896
2404,8571623,25069968,10881655,22761333
2405,8571459,25069966,10911593,22731673
2406,8571574,25070148,10881226,22762308
2407,8571416,25069937,10848107,22795390
2408,8571691,25070148,10915382,22727548
2409,8583196,25058596,10897664,22746200
2410,8571476,25070089,10912923,22730391
2411,8571827,25069969,10882504,22760748
2412,8571526,25070039,10848188,22795184
2413,8578742,25063023,10922124,22721648
2414,8571850,25070037,10901012,22742578
2415,8571492,25070159,10912412,22731218
2416,8571564,25070154,10904926,22738350
2417,8571345,25069990,10865558,22777934
2418,8571474,25070008,10849257,22793708
2419,8571819,25069951,10875414,22768021
2420,8571476,25070177,10905491,22737830
2421,8571469,25070069,10871722,22771344
2422,8571825,25069931,10885238,22758172
2423,8571297,25070071,10945405,22697706
2424,8571511,25069900,10886298,22757278
2425,8571599,25069942,10931407,22711736
2426,8571656,25070091,10856570,22786901
2427,8571799,25070035,10916902,22726392
2428,8571342,25070102,10875641,22767664
2429,8571069,25070064,10970090,22673311
2430,8571698,25070040,10939170,22703636
2431,8571179,25070136,10882804,22760987
2432,8571700,25070078,10876016,22767091
2433,8571243,25070207,10877500,22766080
2434,8571452,25070051,10867541,22775721
2435,8571576,25070095,10920016,22723359
2436,8571228,25070060,10929587,22713779
2437,8571803,25070013,10873902,22769368
2438,8571684,25070048,10895235,22748657
2439,8571199,25070026,10831060,22812320
2440,8571619,25070139,10919486,22723354
2441,8571327,25070160,10905690,22738000
2442,8571326,25070183,10897296,22745531
2443,8571568,25070198,10875848,22767600
2444,8571163,25070221,10914922,22728378
2445,8571554,25069970,10945224,22698299
2446,8571430,25070027,10894343,22748970
2447,8571420,25070064,10900485,22742891
2448,8571850,25070099,10879718,22764330
2449,8571560,25069891,10890123,22753305
2450,8571476,25070070,10938164,22704964
2451,8571273,25070252,10890851,22752426
2452,8571054,25070163,10901293,22742318
2453,8571613,25070089,10886397,22757541
2454,8572011,25070001,10873313,22769999
2455,8571127,25070095,10942145,22700846
2456,8571612,25070057,10922902,22720825
2457,8571037,25070223,10921123,22722463
2458,8571033,25070054,10870386,22773217
2459,8571233,25070023,10849732,22793509
2460,8571478,25070169,10863298,22779647
2461,8571290,25070050,10925769,22717336
2462,8571158,25069969,10925816,22717232
2463,8571676,25069971,10874853,22768744
2464,8571543,25070100,10903774,22739885
2465,8572121,25070028,10894791,22748662
2466,8571295,25070288,10905056,22738128
2467,8571281,25069983,10939093,22704149
2468,8571264,25070097,10870542,22773021
2469,8571157,25070151,10894815,22748894
2470,8571390,25069992,10865727,22777197
2471,8571466,25070149,10912924,22730582
2472,8571560,25070176,10942294,22701104
2473,8571136,25070107,10895216,22748191
2474,8571281,25070146,10862533,22780880
2475,8571665,25070128,10899460,22743499
2476,8571443,25070153,10880316,22762819
2477,8571710,25070173,10909970,22733298
2478,8571689,25070157,10888289,22755347
2479,8571490,25069982,10871245,22772583
2480,8571481,25070157,10900745,22742511
2481,8571363,25070113,10919310,22724006
2482,8571193,25070188,10918324,22724466
2483,8571637,25070229,10884574,22759212
2484,8571261,25070013,10905136,22738392
2485,8571571,25070081,10894544,22749208
2486,8571105,25070086,10899001,22744508
2487,8571724,25070054,10915190,22727487
2488,8571486,25070044,10882130,22760778
2489,8571808,25069947,10891248,22751889
2490,8571503,25069931,10907390,22736203
2491,8571728,25069968,10873596,22769739
2492,8571028,25070097,10925878,22717490
2493,8571518,25070105,10927630,22715836
2494,8571318,25070070,10840260,22802824
2495,8571793,25070058,10888528,22754941
2496,8571339,25070092,10902826,22740385
2497,8571533,25070044,10930425,22712921
2498,8571457,25070063,10875914,22767866
2499,8571663,25070166,10891427,22752058
2500,8571885,25070092,10910285,22732325
2501,8571265,25070125,10902311,22740436
2502,8571100,25070115,10918507,22724670
2503,8571732,25070020,10890721,22752420
2504,8571121,25070092,10857433,22785998
2505,8571461,25070010,10897403,22746217
2506,8571569,25070130,10905781,22737265
2507,8571757,25070038,10917080,22726647
2508,8571614,25070030,10887571,22756408
2509,8571606,25070117,10901654,22742178
2510,8571476,25070133,10917520,22725528
2511,8571318,25070083,10893531,22749934
2512,8571633,25070206,10923254,22720224
2513,8571375,25069923,10875691,22767886
2514,8571315,25070056,10893615,22749670
2515,8571754,25070058,10879287,22764304
2516,8571676,25069981,10893868,22749740
2517,8571749,25070092,10921694,22721610
2518,8571670,25069919,10877697,22765620
2519,8571467,25069981,10938900,22705075
2520,8571990,25069908,10872945,22770844
2521,8571589,25069965,10916910,22726507
2522,8571611,25070158,10887674,22755466
2523,8571493,25070114,10883882,22759501
2524,8571584,25070005,10858766,22784738
2525,8571256,25070095,10962851,22680718
2526,8571568,25070132,10918368,22725167
2527,8571348,25070138,10859426,22784086
2528,8571303,25070125,10876187,22767490
2529,8571721,25070242,10860255,22782923
2530,8571722,25069934,10906911,22736397
2531,8571821,25070159,10906607,22736362
2532,8571369,25069935,10869175,22774088
2533,8571403,25070203,10877508,22765900
2534,8571299,25070135,10836430,22806794
2535,8571491,25070067,10899425,22743340
2536,8571399,25070030,10920582,22721992
2537,8571318,25070297,10909617,22733550
2538,8572276,25069856,10861835,22781966
2539,8571380,25070129,10895996,22747202
2540,8571321,25070093,10918220,22725277
2541,8571418,25070175,10934338,22709488
2542,8571421,25070066,10887236,22756396
2543,8571377,25070044,10860224,22783338
2544,8571606,25070108,10905185,22737847
2545,8571444,25069945,10861459,22782279
2546,8571444,25070090,10920131,22723174
2547,8571753,25070072,10887072,22756357
2548,8571370,25070189,10878297,22765225
2549,8571489,25070274,10899836,22743551
2550,8571612,25070216,10912000,22731703
2551,8571745,25069939,10918232,22725230
2552,8571486,25069971,10861384,22781980
2553,8571371,25070128,10879946,22763511
2554,8571556,25070198,10875887,22767841
2555,8571365,25070053,10894404,22749230
2556,8571387,25070103,10938755,22704511
2557,8571538,25070026,10890684,22752712
2558,8571640,25070050,10875177,22768117
2559,8571361,25070245,10889426,22753944
2560,8571472,25070055,10871117,22772491
2561,8571614,25070200,10937949,22704932
2562,8571521,25070066,10859666,22783990
2563,8571635,25070109,10938363,22705232
2564,8571790,25069950,10873208,22769970
2565,8575890,25065838,10851653,22791547
2566,8571698,25070039,10925220,22717977
2567,8571489,25070175,10934477,22708763
2568,8571366,25070139,10895614,22747976
2569,8571636,25069912,10927968,22714929
2570,8571268,25070139,10901539,22741200
2571,8571234,25070139,10917227,22726104
2572,8571556,25070277,10926227,22717310
2573,8571507,25070169,10894045,22750188
2574,8571642,25070034,10917925,22725363
2575,8571613,25070084,10905115,22738426
2576,8571455,25069984,10937915,22705354
2577,8571653,25070116,10933792,22709687
2578,8571728,25070191,10863429,22779935
2579,8571474,25070036,10908388,22734874
2580,8571484,25070030,10871073,22772941
2581,8571486,25070147,10914634,22728597
2582,8571587,25070028,10873786,22769437
2583,8571377,25070029,10883897,22759733
2584,8571626,25070071,10851807,22791432
2585,8571334,25070101,10878951,22764069
2586,8571336,25070149,10916830,22726208
2587,8571474,25070251,10879455,22764001
2588,8571813,25070009,10910144,22733937
2589,8571326,25070120,10959611,22683437
2590,8571701,25069965,10939257,22704077
2591,8571413,25069985,10922405,22720861
2592,8571789,25070104,10874760,22768835
2593,8571528,25069913,10915302,22727625
2594,8571511,25070128,10864005,22779038
2595,8571356,25070029,10900018,22743206
2596,8571376,25069999,10927279,22715810
2597,8571233,25070206,10865171,22777826
2598,8571303,25070160,10854785,22789283
2599,8571695,25069953,10863882,22779818
2600,8571584,25070142,10886101,22757546
2601,8571444,25070071,10923837,22718917
2602,8571442,25070295,10912835,22730543
2603,8571336,25069998,10865716,22777282
2604,8571500,25070121,10901568,22741821
2605,8571399,25070175,10870542,22772704
2606,8571302,25070261,10921962,22721105
2607,8571413,25070118,10868303,22775559
2608,8571771,25070079,10880376,22762860
2609,8571083,25070178,10839388,22804025
2610,8571442,25070172,10909933,22733275
2611,8571471,25070270,10903372,22739891
2612,8571678,25070032,10878459,22764909
2613,8571281,25070212,10866221,22777075
2614,8571506,25070305,10877562,22766129
2615,8571161,25070083,10931754,22711706
2616,8571567,25069998,10930744,22712436
2617,8571669,25070231,10900328,22742960
2618,8571618,25070252,10909441,22733983
2619,8571939,25070073,10863115,22780673
2620,8571480,25070026,10933221,22710259
2621,8571753,25069917,10940204,22702722
2622,8571271,25070150,10888500,22755070
2623,8571987,25069986,10891124,22752268
2624,8571547,25070203,10824420,22818834
2625,8571356,25070055,10879584,22763103
2626,8571464,25070046,10911928,22731204
2627,8571290,25070099,10861691,22781944
2628,8571405,25069904,10892922,22750186
2629,8571911,25070038,10894957,22748376
2630,8571567,25070077,10915941,22727561
2631,8571725,25069992,10923324,22720086
2632,8571419,25069902,10903190,22740292
2633,8571089,25070047,10864613,22778424
2634,8571529,25069957,10874589,22768718
2635,8571456,25069950,10909045,22734103
2636,8571542,25069988,10914256,22729189
2637,8571468,25070015,10860641,22782754
2638,8571377,25070059,10873792,22768965
2639,8571405,25070093,10916396,22727068
2640,8571549,25069966,10874600,22768838
2641,8571236,25070221,10864477,22779082
2642,8571783,25070008,10888794,22754926
2643,8571314,25070052,10913952,22730142
2644,8571564,25069981,10841726,22801726
2645,8571717,25069954,10854022,22789721
2646,8571485,25070030,10856211,22787132
2647,8571142,25070172,10861108,22782578
2648,8571548,25070068,10903085,22740498
2649,8571641,25070115,10861029,22782322
2650,8571781,25069940,10869970,22773388
2651,8571739,25069913,10857030,22786172
2652,8571940,25070010,10844649,22798657
2653,8571406,25070095,10949674,22693924
2654,8571818,25069873,10869527,22773569
2655,8571669,25069974,10857404,22786200
2656,8571236,25070143,10871085,22772084
2657,8571477,25070166,10866678,22776710
2658,8571803,25069894,10897816,22745074
2659,8571561,25069962,10855294,22788351
2660,8571842,25070068,10841807,22801587
2661,8571187,25070094,10872307,22771092
2662,8571543,25070091,10929153,22713598
2663,8571374,25070062,10959052,22684238
2664,8571489,25070144,10875617,22767725
2665,8571384,25070242,10926400,22717092
2666,8571281,25070036,10874753,22769003
2667,8571076,25070088,10927196,22716331
2668,8571681,25069985,10940174,22703332
2669,8571516,25070093,10899649,22743715
2670,8571386,25070072,10925405,22718362
2671,8571327,25070114,10859260,22784005
2672,8571739,25070043,10870248,22773543
2673,8571489,25070081,10920441,22723042
2674,8571603,25070041,10877005,22766505
2675,8571585,25070124,10910039,22733368
2676,8571625,25070001,10867348,22776320
2677,8571896,25070098,10933973,22709740
2678,8578705,25063359,10924071,22718492
2679,8571704,25069934,10888850,22754503
2680,8571374,25070039,10890131,22753114
2681,8571493,25070064,10909226,22733501
2682,8571382,25070204,10930866,22712975
2683,8571345,25069939,10919600,22723618
2684,8571777,25070153,10885134,22758490
2685,8571360,25070279,10901349,22741716
2686,8571800,25070022,10935187,22708474
2687,8571639,25069972,10891962,22751597
2688,8571399,25069936,10937905,22705289
2689,8571293,25070256,10950208,22692775
2690,8571704,25070072,10931839,22711571
2691,8571503,25070144,10926581,22717122
2692,8571641,25070089,10884536,22759496
2693,8571513,25070240,10929024,22713646
2694,8571671,25070147,10894508,22748646
2695,8571570,25069971,10860931,22782780
2696,8571291,25070188,10933624,22710062
2697,8571714,25069980,10893860,22749797
2698,8571485,25070065,10914419,22728598
2699,8571370,25070001,10925512,22717716
2700,8571206,25069987,10930782,22712717
2701,8571980,25070104,10921107,22722176
2702,8571275,25070053,10934189,22709476
2703,8571454,25070051,10926037,22717789
2704,8571372,25070075,10914485,22728946
2705,8571745,25070012,10892926,22750544
2706,8571354,25070036,10918109,22724971
2707,8571760,25069980,10917911,22725407
2708,8571355,25070168,10923298,22720162
2709,8571429,25070204,10865114,22778295
2710,8571748,25069967,10860281,22783282
2711,8571578,25070176,10960880,22682609
2712,8571322,25070103,10879739,22764092
2713,8571300,25070236,10918283,22725229
2714,8571082,25070165,10898562,22744913
2715,8571417,25070171,10886335,22756711
2716,8571400,25070035,10850580,22792816
2717,8571826,25070048,10918568,22725156
2718,8571703,25070104,10918790,22724535
2719,8571707,25069984,10891652,22751561
2720,8571404,25069870,10844068,22799355
2721,8571154,25070240,10856381,22787054
2722,8571487,25069969,10891544,22751200
2723,8571118,25070138,10909951,22733025
2724,8571543,25070064,10890806,22752992
2725,8571590,25069939,10858650,22784761
2726,8571641,25069937,10898356,22745429
2727,8571262,25070136,10894067,22748971
2728,8571330,25070149,10914593,22728695
2729,8571413,25070038,10904199,22739274
2730,8571386,25070053,10868090,22775035
2731,8571545,25069988,10909290,22734244
2732,8571647,25070046,10889277,22753770
2733,8571660,25069966,10903531,22739039
2734,8571350,25070244,10896070,22747009
2735,8571359,25070245,10893484,22750175
2736,8571304,25070060,10932247,22711062
2737,8571654,25070083,10921254,22722445
2738,8571271,25070203,10931197,22711765
2739,8571469,25069874,10870489,22772455
2740,8571347,25070036,10883768,22759721
2741,8571735,25069982,10888779,22754951
2742,8571560,25069994,10899498,22743705
2743,8571628,25070227,10930877,22712188
2744,8571375,25070264,10892242,22751229
2745,8571703,25070048,10881497,22761851
2746,8571472,25070149,10885486,22758385
2747,8571569,25069908,10854869,22788420
2748,8571640,25070040,10920338,22722481
2749,8571289,25069979,10904235,22739069
2750,8571714,25070022,10904292,22739034
2751,8571161,25070068,10878966,22764362
2752,8571459,25070013,10876710,22766981
2753,8571280,25070076,10922065,22721609
2754,8571238,25070132,10903101,22740051
2755,8571728,25070051,10937683,22705832
2756,8571529,25070104,10917225,22726427
2757,8571574,25070091,10882074,22761090
2758,8571325,25070093,10935390,22707873
2759,8571698,25070073,10896529,22746777
2760,8571570,25070080,10919371,22724041
2761,8571348,25070027,10885901,22757721
2762,8579369,25062458,10872896,22770237
2763,8571411,25070068,10909884,22733470
2764,8571378,25070129,10911753,22731882
2765,8571280,25070184,10934253,22709066
2766,8571550,25069977,10873466,22770291
2767,8571394,25069952,10870382,22773178
2768,8571513,25070005,10870057,22772987
2769,8571300,25070071,10846498,22796345
2770,8571458,25070101,10905499,22738318
2771,8571635,25069963,10856197,22787381
2772,8571644,25070049,10867362,22775973
2773,8571140,25070123,10862961,22780026
2774,8571630,25070137,10844099,22799122
2775,8571656,25070117,10921629,22721820
2776,8571182,25070124,10906897,22736765
2777,8571621,25070153,10836142,22808166
2778,8571384,25070098,10890466,22752852
2779,8571305,25070142,10893708,22749564
2780,8571491,25070106,10928431,22714389
2781,8571463,25070020,10937114,22706751
2782,8571496,25070162,10879630,22762820
2783,8571738,25069984,10867856,22775930
2784,8571485,25070047,10870383,22772616
2785,8571435,25070033,10908402,22735026
2786,8571474,25070067,10872664,22770561
2787,8571664,25070133,10909230,22734436
2788,8571069,25070114,10864057,22779046
2789,8571668,25070042,10877983,22765680
2790,8571267,25069956,10908736,22734868
2791,8571587,25070098,10891306,22752398
2792,8571254,25070045,10889274,22754089
2793,8571474,25070210,10902590,22740910
2794,8571813,25070126,10912805,22730428
2795,8571436,25070107,10917651,22725794
2796,8571255,25070152,10839142,22804081
2797,8571350,25070154,10861672,22781673
2798,8571667,25070021,10929599,22713535
2799,8571467,25069957,10854809,22789157
2800,8571467,25070053,10928558,22714979
2801,8571523,25070112,10889535,22753631
2802,8571435,25070070,10900621,22742756
2803,8571139,25070109,10863347,22779928
2804,8571473,25070041,10869579,22774362
2805,8571572,25070150,10931326,22711989
2806,8571364,25069920,10888608,22755330
2807,8571126,25070087,10945199,22697799
2808,8571467,25070030,10867491,22776212
2809,8571668,25070106,10911641,22732139
2810,8571234,25070124,10935774,22707378
2811,8571426,25070233,10890372,22753193
2812,8571787,25070071,10862241,22781176
2813,8571607,25070236,10918766,22725245
2814,8571246,25069984,10941602,22702015
2815,8571256,25070073,10933111,22710140
2816,8571391,25069952,10864945,22778817
2817,8571491,25070178,10879589,22763984
2818,8571592,25070052,10940478,22703255
2819,8571898,25070063,10898244,22744599
2820,8571716,25070083,10922302,22720598
2821,8571471,25070153,10909062,22734130
2822,8571346,25070138,10842843,22800114
2823,8571716,25069989,10891964,22751337
2824,8571467,25070108,10927525,22715906
2825,8571630,25069946,10919545,22723632
2826,8571502,25070025,10892687,22751129
2827,8571402,25069899,10891091,22752727
2828,8571662,25070032,10862447,22780845
2829,8571679,25070041,10904500,22739237
2830,8571767,25070010,10920058,22723489
2831,8571442,25070094,10885407,22758311
2832,8571903,25070067,10875607,22768376
2833,8571264,25070043,10893558,22749749
2834,8571406,25069996,10878500,22764372
2835,8571712,25070025,10923362,22719856
2836,8571710,25070114,10869399,22773535
2837,8571640,25069973,10869704,22773626
2838,8571397,25070097,10869248,22774442
2839,8571409,25070016,10866954,22776156
2840,8571330,25069998,10911963,22731263
2841,8571210,25070067,10887884,22755272
2842,8571587,25069938,10866510,22777044
2843,8571255,25070140,10890559,22753060
2844,8571635,25070108,10857767,22785153
2845,8571542,25069967,10953652,22689815
2846,8571573,25070118,10924609,22718853
2847,8571718,25069968,10915541,22728125
2848,8571265,25070178,10890361,22753394
2849,8571907,25070207,10896398,22746983
2850,8571535,25070097,10930477,22712451
2851,8571756,25070054,10931407,22712127
2852,8571698,25070065,10918526,22724912
2853,8571895,25069924,10899280,22744071
2854,8571365,25070092,10926551,22716460
2855,8571186,25069949,10972556,22670692
2856,8571471,25070040,10865041,22778494
2857,8571722,25070023,10906153,22737726
2858,8571378,25070156,10910654,22732757
2859,8571351,25069984,10931762,22711265
2860,8571749,25070173,10906384,22736369
2861,8571219,25070097,10841729,22801492
2862,8571577,25070124,10861693,22780664
2863,8571559,25070108,10841636,22801774
2864,8571087,25070019,10902801,22739978
2865,8571414,25069966,10923616,22719066
2866,8571449,25070029,10851608,22792113
2867,8571668,25070010,10864207,22779122
2868,8571327,25070185,10871211,22772056
2869,8571596,25069877,10868715,22774881
2870,8571357,25070022,10938780,22704231
2871,8571571,25070105,10873094,22770808
2872,8571127,25070046,10898062,22745505
2873,8571577,25070204,10883539,22759862
2874,8571503,25070194,10867051,22776430
2875,8571496,25070256,10919079,22724764
2876,8571601,25070021,10902574,22741105
2877,8571368,25070122,10892694,22750463
2878,8572031,25069996,10913526,22730446
2879,8571813,25069991,10863702,22779464
2880,8571255,25070127,10938444,22704845
2881,8571606,25070118,10883229,22759989
2882,8571525,25070094,10868288,22775384
2883,8571397,25069976,10924844,22718640
2884,8571232,25070103,10933477,22709848
2885,8571412,25070241,10911444,22731572
2886,8571621,25069985,10878450,22764784
2887,8571530,25070181,10900579,22742844
2888,8571480,25070101,10880734,22762831
2889,8571310,25070105,10900318,22743268
2890,8571259,25070111,10905054,22738051
2891,8571647,25070146,10896827,22746714
2892,8571838,25069877,10899026,22744376
2893,8571234,25070036,10883350,22759736
2894,8571717,25070140,10899178,22744443
2895,8571438,25070110,10913267,22730097
2896,8571833,25070153,10848505,22794809
2897,8571496,25070149,10863978,22779325
2898,8571240,25070100,10870736,22772836
2899,8571246,25070104,10858996,22784145
2900,8580441,25061854,10913074,22730421
2901,8571454,25070189,10878436,22765350
2902,8571529,25070071,10860944,22782527
2903,8571404,25070087,10927722,22715721
2904,8571660,25070089,10880665,22762386
2905,8571569,25070040,10912771,22730359
2906,8571321,25070122,10857491,22786007
2907,8571688,25070106,10848912,22794663
2908,8571277,25070068,10893069,22750269
2909,8572042,25069934,10900402,22742681
2910,8571342,25070001,10907342,22736007
2911,8571804,25069988,10879333,22764000
2912,8571664,25070074,10853129,22789927
2913,8571574,25070181,10851146,22792216
2914,8571848,25069951,10833016,22810249
2915,8571335,25069927,10906688,22736675
2916,8571730,25069999,10872008,22771114
2917,8571430,25069949,10856685,22786756
2918,8571297,25070116,10865779,22777202
2919,8571350,25070090,10857114,22786436
2920,8571582,25070046,10903922,22739188
2921,8571743,25070022,10915620,22727942
2922,8571630,25070010,10872503,22770644
2923,8571565,25070048,10832821,22810539
2924,8571482,25070093,10876988,22766760
2925,8571616,25069860,10901447,22741895
2926,8577065,25065203,10858273,22785494
2927,8571567,25070015,10894820,22748660
2928,8571616,25069981,10848926,22794745
2929,8577859,25064516,10865796,22777815
2930,8571366,25070096,10907987,22735030
2931,8571257,25070163,10855661,22787006
2932,8571571,25069986,10893844,22749683
2933,8571386,25070173,10840928,22802742
2934,8571635,25070103,10869886,22773634
2935,8571432,25069977,10895790,22747279
2936,8571470,25070060,10858652,22784928
2937,8571530,25070028,10867972,22775361
2938,8571596,25070078,10850550,22792684
2939,8577284,25064599,10885748,22757671
2940,8571509,25069971,10919304,22723828
2941,8571603,25070013,10921221,22722470
2942,8571514,25070121,10873205,22770366
2943,8577296,25064310,10882897,22760214
2944,8571314,25070081,10836477,22806852
2945,8571194,25070027,10924169,22719266
2946,8571321,25070167,10863831,22779881
2947,8571293,25070014,10885166,22757995
2948,8571433,25069993,10877583,22765988
2949,8576011,25065954,10839331,22804269
2950,8571470,25070025,10915404,22728044
2951,8571436,25070217,10903867,22739140
2952,8571753,25069829,10871076,22772854
2953,8571451,25069999,10842019,22801136
2954,8571461,25070083,10865652,22777756
2955,8571456,25070147,10898522,22745174
2956,8571559,25070028,10853940,22789324
2957,8571354,25070050,10844588,22798327
2958,8571212,25070179,10841586,22802001
2959,8571479,25070063,10844071,22799371
2960,8576878,25065073,10917180,22726119
2961,8575626,25066018,10870369,22773343
2962,8571464,25069939,10894288,22749235
2963,8571778,25070001,10927978,22715471
2964,8571339,25070035,10882938,22760410
2965,8571711,25069981,10916134,22727153
2966,8571520,25069883,10881114,22762122
2967,8576734,25065319,10869373,22774123
2968,8571899,25069984,10908332,22735205
2969,8571621,25070044,10868928,22774236
2970,8576038,25065714,10916360,22727114
2971,8576347,25066494,10859684,22783422
2972,8571441,25070058,10848514,22794799
2973,8571455,25070040,10921304,22722071
2974,8571241,25070096,10863749,22779328
2975,8571591,25069987,10911904,22731406
2976,8571364,25070142,10862421,22781362
2977,8571434,25070048,10914977,22728467
2978,8571595,25069891,10877929,22765975
2979,8571571,25070108,10893813,22749445
2980,8571342,25070143,10925901,22717208
2981,8571412,25070121,10860094,22783871
2982,8571658,25070056,10847951,22795773
2983,8571796,25070212,10901348,22741733
2984,8571573,25070082,10848171,22795454
2985,8571498,25070124,10907237,22736175
2986,8571999,25069893,10847824,22796030
2987,8571467,25070069,10912659,22730221
2988,8571578,25070108,10871639,22771612
2989,8571461,25070219,10875027,22768384
2990,8571856,25070150,10906499,22736852
2991,8571588,25069991,10841958,22801335
2992,8571607,25070036,10868740,22774373
2993,8571757,25070243,10886378,22757398
2994,8571541,25070017,10847433,22796662
2995,8571597,25070061,10914998,22728182
2996,8571576,25070028,10858893,22784622
2997,8571695,25070165,10850784,22792899
2998,8571430,25069993,10859985,22782955
2999,8571630,25070121,10868461,22774778
3000,8571380,25069925,10928913,22714184
3001,8571674,25069962,10852114,22791181
3002,8571258,25070050,10889181,22754314
3003,8571338,25069953,10889205,22754402
3004,8581892,25060974,10895632,22747814
3005,8571237,25070062,10944738,22698370
3006,8571916,25069954,10920212,22723277
3007,8571709,25069865,10909503,22733852
3008,8574739,25068205,10852751,22790162
3009,8571253,25070054,10844640,22798917
3010,8571522,25070091,10831097,22812345
3011,8571688,25070156,10880344,22763155
3012,8571403,25070110,10914675,22728693
3013,8571355,25070150,10862900,22780462
3014,8571491,25070031,10846535,22796772
3015,8571267,25069976,10850940,22792573
3016,8571709,25069992,10891448,22752087
3017,8571460,25070099,10905549,22738025
3018,8571249,25069972,10862097,22781389
3019,8571400,25070135,10870836,22772846
3020,8571431,25070129,10863268,22780371
3021,8571343,25070021,10872201,22770749
3022,8571010,25070065,10924111,22719346
3023,8571472,25070107,10896378,22747160
3024,8571763,25070108,10872529,22771058
3025,8571197,25070095,10904933,22737886
3026,8571397,25070194,10871632,22772561
3027,8571955,25069877,10933182,22709854
3028,8571405,25069920,10886284,22757111
3029,8571161,25070167,10877289,22766301
3030,8571576,25070032,10903684,22739327
3031,8571334,25070126,10865749,22777884
3032,8571546,25069955,10914654,22728014
3033,8571536,25070193,10864223,22778982
3034,8571400,25069991,10914992,22728463
3035,8571629,25070220,10917199,22725772
3036,8571423,25069925,10879869,22763954
3037,8571699,25070034,10945137,22698430
3038,8571497,25070143,10890996,22752788
3039,8571642,25069980,10886506,22756541
3040,8571337,25070048,10910445,22733476
3041,8571568,25070058,10855841,22787090
3042,8571229,25070008,10914630,22728734
3043,8571790,25069948,10859642,22783560
3044,8571510,25070041,10850085,22793329
3045,8571751,25070067,10894556,22749174
3046,8571359,25070050,10873905,22769494
3047,8571505,25070180,10931732,22711184
3048,8571696,25070098,10867948,22776137
3049,8571727,25070032,10880077,22763268
3050,8571633,25070037,10887111,22756326
3051,8571539,25070019,10885095,22758374
3052,8571471,25070121,10898950,22744400
3053,8571239,25070242,10850958,22792288
3054,8571648,25070033,10896774,22746251
3055,8571431,25070095,10887235,22756283
3056,8571517,25070035,10904205,22739329
3057,8571648,25070150,10901734,22741714
3058,8571130,25070128,10876695,22766573
3059,8571521,25070100,10941265,22701686
3060,8571563,25070132,10837741,22805703
3061,8571594,25070160,10895638,22747598
3062,8571999,25070085,10940006,22702563
3063,8571372,25070153,10878958,22764304
3064,8571571,25069947,10915796,22727508
3065,8571660,25070211,10886877,22756440
3066,8571896,25070080,10890489,22752937
3067,8571439,25070054,10939210,22703164
3068,8571220,25070199,10847498,22795408
3069,8571535,25070070,10930904,22712402
3070,8571535,25070196,10913960,22729634
3071,8571485,25069924,10904032,22739298
3072,8571351,25069948,10884871,22758923
3073,8571670,25070067,10882479,22760889
3074,8571158,25070274,10918739,22724223
3075,8571530,25070120,10902693,22740399
3076,8571196,25070166,10878186,22765991
3077,8571304,25070138,10934656,22708659
3078,8571650,25069920,10918223,22725293
3079,8571102,25070088,10914297,22728910
3080,8571419,25070114,10873179,22770124
3081,8571649,25070032,10880963,22762509
3082,8571683,25070177,10879801,22763242
3083,8571218,25070141,10899236,22743786
3084,8571735,25070093,10918328,22724961
3085,8571479,25070100,10915921,22727743
3086,8571328,25069954,10930604,22713410
3087,8571238,25070085,10859183,22784245
3088,8571748,25069984,10898623,22744590
3089,8571353,25070038,10939118,22704209
3090,8571362,25070087,10911204,22732162
3091,8571273,25070078,10876611,22766680
3092,8571728,25069960,10859679,22783636
3093,8571588,25070082,10860718,22782694
3094,8571329,25070086,10909088,22733656
3095,8572079,25069983,10894690,22749068
3096,8571687,25070024,10887658,22755917
3097,8571423,25070066,10906238,22737165
3098,8571316,25070148,10910953,22732388
3099,8571642,25070004,10909841,22733257
3100,8571494,25070174,10864691,22778351
3101,8571223,25070056,10928271,22715115
3102,8571759,25070084,10887890,22755963
